🕘️更新时间,#genre#
四川卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000025/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000025
四川卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
深圳卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225848/index.m3u8
深圳卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227242/index.m3u8
深圳卫视,http://123.235.208.181:4001/udp/239.253.254.91:8000
深圳卫视,http://183.184.146.232:8001/rtp/226.0.2.147:9088
深圳卫视,http://123.235.208.181:4002/udp/239.253.254.91:8000
深圳卫视,http://123.235.210.222:4000/udp/239.253.254.91:8000
深圳卫视,http://123.235.210.222:4004/udp/239.253.254.91:8000
深圳卫视,http://125.108.127.198:7778/udp/233.50.201.101:5140
深圳卫视,http://183.236.43.98:4013/udp/239.77.1.3:5146
深圳卫视,http://[2409:8087:74f0:22::5]:6410/270000001128/9900000529/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000529
三沙卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227172/index.m3u8
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
三沙卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8
天津卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225830/index.m3u8
天津卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227205/index.m3u8
天津卫视,http://123.235.208.181:4001/udp/239.253.254.89:8000
天津卫视,http://123.235.210.222:4000/udp/239.253.254.89:8000
天津卫视,http://183.184.146.232:8001/rtp/226.0.2.148:9096
天津卫视,http://183.184.146.232:8003/rtp/226.0.2.148:9096
天津卫视,http://123.235.208.181:4002/udp/239.253.254.89:8000
天津卫视,http://115.171.216.84:4000/udp/225.1.8.48:8044
天津卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000530/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000530
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
西藏卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227217/index.m3u8
西藏卫视,http://121.226.86.41:55555/rtp/239.49.0.245:8000
西藏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001072/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
新疆卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227248/index.m3u8
新疆卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225852/index.m3u8
新疆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
新疆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001065/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
云南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227181/index.m3u8
云南卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225853/index.m3u8
云南卫视,http://123.235.208.181:4002/udp/239.253.254.196:8000
云南卫视,http://125.108.127.198:7778/udp/233.50.200.115:5140
云南卫视,http://123.235.208.181:4001/udp/239.253.254.196:8000
云南卫视,http://123.235.210.222:4004/udp/239.253.254.196:8000
云南卫视,http://123.235.210.222:4000/udp/239.253.254.196:8000
云南卫视,http://183.236.43.98:4013/udp/239.253.43.37:5146
云南卫视,http://[2409:8087:74f0:22::7]:6410/270000001128/9900000035/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000035
云南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
晴彩篮球,http://125.108.127.198:7778/udp/233.50.202.27:5140
睛彩竞技,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227047/index.m3u8
动作电影,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225879/index.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225979/index.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225973/index.m3u8
晴彩竞技,http://125.108.127.198:7778/udp/233.50.202.26:5140
黑龙江文体,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225965/index.m3u8
黑莓动画,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227303/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
劲爆体育,http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000002000029972
欢笑剧场,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001193/index.m3u8

☘️福建频道,#genre#
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
厦门卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/index.m3u8
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8
厦门卫视,http://[2409:8087:74F1:0021::0008]/270000001128/9900000058/index.m3u8
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6
福建文体,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227188/index.m3u8
福建新闻,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227180/index.m3u8
福建电视剧,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227079/index.m3u8
福建经济,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227184/index.m3u8
福建综合,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227149/index.m3u8
福建公共,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227153/index.m3u8
福建旅游,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227190/index.m3u8
福建少儿,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227194/index.m3u8
海峡卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227198/index.m3u8

☘️广东频道,#genre#
广州综合,http://php.jdshipin.com/gztv.php?id=zhonghe
广州影视,http://php.jdshipin.com/gztv.php?id=yingshi
广州竞赛,http://php.jdshipin.com/gztv.php?id=jingsai
江门侨乡生活,http://183.236.43.98:4013/udp/239.77.0.202:5146
江门侨乡生活,http://113.119.27.197:58888/udp/239.77.0.202:5146
江门侨乡生活,http://59.34.28.189:4022/udp/239.77.0.202:5146
江门侨乡生活,http://113.65.124.202:9527/udp/239.77.0.202:5146
佛山综合,http://php.jdshipin.com/fstv.php?id=fszh

☘️浙江频道,#genre#
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
杭州综合,http://125.108.127.198:7778/udp/233.50.201.173:5140
杭州影视,http://125.108.127.198:7778/udp/233.50.201.176:5140
杭州青少,http://125.108.127.198:7778/udp/233.50.201.177:5140
杭州导视,http://125.108.127.198:7778/udp/233.50.201.182:5140
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
丽水新闻,http://125.108.127.198:7778/udp/233.50.201.162:5140
衢州新闻综合,http://125.108.127.198:7778/udp/233.50.202.11:5140
温州新闻综合,http://125.108.127.198:7778/udp/233.50.201.87:5140
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
绍兴新闻综合,http://125.108.127.198:7778/udp/233.50.201.156:5140
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed

☘️北京频道,#genre#
清华大学电视台,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8

☘️上海频道,#genre#
七彩戏剧,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001308/index.m3u8
上海新闻综合,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001014/index.m3u8
上海第一财经,http://125.108.127.198:7778/udp/233.50.200.125:5140
动漫秀场,http://123.235.210.222:4004/udp/239.253.254.115:8000
动漫秀场,http://123.235.208.181:4001/udp/239.253.254.115:8000
动漫秀场,http://123.235.210.222:4000/udp/239.253.254.115:8000
动漫秀场,http://123.235.208.181:4002/udp/239.253.254.115:8000
动漫秀场,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001196/index.m3u8
新闻综合,http://121.226.86.41:55555/rtp/239.49.0.74:8000
新闻综合,http://180.127.121.157:4000/rtp/239.49.0.74:8000
新闻综合,http://121.226.86.41:55555/rtp/239.49.0.98:8000
新闻综合,http://121.233.191.119:4022/rtp/239.49.0.74:8000
新闻综合,http://121.233.191.119:4022/rtp/239.49.0.98:8000
新闻综合,http://121.226.86.41:55555/rtp/239.49.0.162:8000
新闻综合,http://121.233.191.119:4022/rtp/239.49.0.225:8000
新闻综合,http://121.226.86.41:55555/rtp/239.49.0.223:8000
新闻综合,http://180.127.121.157:4000/rtp/239.49.0.223:8000
新闻综合,http://180.127.121.157:4000/rtp/239.49.0.162:8000
生活时尚,http://123.235.210.222:4004/udp/239.253.254.99:8000
生活时尚,http://123.235.208.181:4002/udp/239.253.254.99:8000
生活时尚,http://123.235.208.181:4001/udp/239.253.254.99:8000
生活时尚,http://123.235.210.222:4000/udp/239.253.254.99:8000
生活时尚,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001199/index.m3u8
第一财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001017/index.m3u8

☘️重庆频道,#genre#
璧山综合,http://222.179.42.129:8181/hls1.m3u8
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
潼南综合,http://183.230.184.51:65500/tntv1.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8

☘️江苏频道,#genre#
优漫卡通,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221227339/index.m3u8
南京少儿,http://180.127.121.157:4000/rtp/239.49.0.45:8000
南京少儿,http://121.226.86.41:55555/rtp/239.49.0.45:8000
南京少儿,http://117.86.48.47:7777/rtp/239.49.0.45:8000
南京新闻综合,http://121.233.191.119:4022/rtp/239.49.0.25:8192
南京新闻综合,http://180.127.121.157:4000/rtp/239.49.0.25:8192
南京新闻综合,http://121.226.86.41:55555/rtp/239.49.0.25:8192
南京新闻综合,http://117.86.48.47:7777/rtp/239.49.0.25:8192
南京生活,http://121.233.191.119:4022/rtp/239.49.0.26:8200
南京生活,http://121.226.86.41:55555/rtp/239.49.0.26:8200
南京生活,http://117.86.48.47:7777/rtp/239.49.0.26:8200
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8?zjiangsd
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
宿迁公共,http://180.127.121.157:4000/rtp/239.49.0.236:8000
宿迁公共,http://117.86.48.47:7777/rtp/239.49.0.236:8000
宿迁公共,http://121.226.86.41:55555/rtp/239.49.0.236:8000
宿迁公共,http://121.233.191.119:4022/rtp/239.49.0.236:8000
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8
江苏体育,http://121.233.191.119:4022/rtp/239.49.1.19:6000
江苏体育,http://180.127.121.157:4000/rtp/239.49.1.19:6000
江苏体育,http://117.86.48.47:7777/rtp/239.49.1.19:6000
江苏体育,http://121.226.86.41:55555/rtp/239.49.1.19:6000
江苏公共,http://121.233.191.119:4022/rtp/239.49.1.22:6000
江苏公共,http://117.86.48.47:7777/rtp/239.49.1.22:6000
江苏公共,http://121.226.86.41:55555/rtp/239.49.1.22:6000
江苏城市,http://121.233.191.119:4022/rtp/239.49.1.17:6000
江苏城市,http://117.86.48.47:7777/rtp/239.49.1.17:6000
江苏城市,http://121.226.86.41:55555/rtp/239.49.1.17:6000
江苏影视,http://117.86.48.47:7777/rtp/239.49.1.20:6000
江苏教育,http://121.233.191.119:4022/rtp/239.49.1.25:6000
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
泗阳综合,http://121.233.191.119:4022/rtp/239.49.0.249:8000
淮安公共,http://121.226.86.41:55555/rtp/239.49.0.181:8000
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
淮安新闻综合,http://live1.habctv.com/zhpdsl/sd/live.m3u8?zjiangsd
淮阴综合,http://121.226.86.41:55555/rtp/239.49.0.169:8000
淮阴综合,http://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
苏州生活资讯,https://live-auth.51kandianshi.com/szgd/csztv5.m3u8
苏州社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8
贾汪新闻,http://121.226.86.41:55555/rtp/239.49.0.248:8000
贾汪新闻,http://121.233.191.119:4022/rtp/239.49.0.248:8000
贾汪新闻,http://117.86.48.47:7777/rtp/239.49.0.248:8000
镇江新闻综合,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8?zjiangsd

☘️辽宁频道,#genre#

☘️湖南频道,#genre#
湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj
湖南电影,http://php.jdshipin.com:8880/iptv.php?id=hndy
湖南电影,http://pili-live-snapshot.tv.hntvcloud.com/mg-tv/channel-film.m3u8
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
湖南国际,http://php.jdshipin.com:8880/iptv.php?id=hngj
金鹰纪实,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226937/index.m3u8
湖南金鹰纪实,http://183.184.146.232:8003/rtp/226.0.2.194:9464
湖南金鹰纪实,http://183.184.146.232:8001/rtp/226.0.2.194:9464
长沙新闻综合,http://118.251.97.221:8888/udp/239.76.253.121:9000

☘️湖北频道,#genre#
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8

☘️广西频道,#genre#

☘️天津频道,#genre#

☘️四川频道,#genre#
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
双流综合,http://171.221.250.132:28080/live/3146B3F489F1246E4E542E341B99EEAD.m3u8
宝兴综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
小金综合,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
康巴卫视,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225856/index.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
开江新闻综合,https://lmt.kjzx.net:98/live1/live1.m3u8
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
石棉综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8
石棉综合,http://tv.yunxya.com/channellive/shimian.flv
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
荥经综合,http://tv.yunxya.com/channellive/yingjing.flv
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
营山电视台,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
金口河综合,http://pili-live-hls.227.i2863.com/i2863-227/live_227_687291.m3u8
金堂电视台,http://live.jtxwzx.com.cn/jtdst/hd/live.m3u8
金川乡村,http://139.203.180.9:90/live/jcxc.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
金川新闻综合,http://139.203.180.9:90/live/zhxw.m3u8
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8
长宁综合,http://cnpull.sccnfb.com/live/123456.flv
雅安新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8

☘️陕西频道,#genre#

☘️海南频道,#genre#
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?fmmv6
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?fmmv6

☘️河南频道,#genre#
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
郸城新闻综合,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
项城新闻,https://play-hsbj.vzan.com/978354/446938712125478466/live.m3u8
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
内黄综合,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8

☘️河北频道,#genre#
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
河北农民,https://jwplay.hebyun.com.cn/live/hbnmtv/1500k/tzwj_video.m3u8?zhebd
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8

☘️贵州频道,#genre#

☘️甘肃频道,#genre#

☘️新疆频道,#genre#

☘️山东频道,#genre#
山东少儿,http://123.235.208.181:4001/udp/239.253.254.25:8000
山东少儿,http://123.235.210.222:4004/udp/239.253.254.25:8000
山东少儿,http://123.235.208.181:4002/udp/239.253.254.25:8000
山东少儿,http://123.235.210.222:4000/udp/239.253.254.25:8000
山东新闻,http://123.235.208.181:4002/udp/239.253.254.23:8000
山东新闻,http://123.235.210.222:4004/udp/239.253.254.23:8000
山东新闻,http://123.235.210.222:4000/udp/239.253.254.23:8000
山东新闻,http://123.235.208.181:4001/udp/239.253.254.23:8000
山东教育,http://123.235.210.222:4004/udp/239.253.254.59:8000
山东教育,http://123.235.210.222:4000/udp/239.253.254.59:8000
山东教育,http://123.235.208.181:4001/udp/239.253.254.59:8000
山东教育,http://123.235.208.181:4002/udp/239.253.254.59:8000
山东农科,http://123.235.208.181:4001/udp/239.253.254.24:8000
山东农科,http://123.235.208.181:4002/udp/239.253.254.24:8000
山东农科,http://123.235.210.222:4004/udp/239.253.254.24:8000
山东农科,http://123.235.210.222:4000/udp/239.253.254.24:8000
山东齐鲁,http://123.235.208.181:4002/udp/239.253.254.114:8000
山东齐鲁,http://123.235.210.222:4004/udp/239.253.254.114:8000
山东齐鲁,http://123.235.208.181:4001/udp/239.253.254.114:8000
山东齐鲁,http://123.235.210.222:4000/udp/239.253.254.114:8000
山东生活,http://123.235.210.222:4004/udp/239.253.254.151:8000
山东生活,http://123.235.208.181:4002/udp/239.253.254.151:8000
山东生活,http://123.235.208.181:4001/udp/239.253.254.151:8000
山东生活,http://123.235.210.222:4000/udp/239.253.254.151:8000
山东体育,http://123.235.208.181:4002/udp/239.253.254.22:8000
山东体育,http://123.235.210.222:4000/udp/239.253.254.22:8000
山东体育,http://123.235.210.222:4004/udp/239.253.254.22:8000
山东体育,http://123.235.208.181:4001/udp/239.253.254.22:8000
山东文旅,http://123.235.210.222:4000/udp/239.253.254.160:8000
山东文旅,http://123.235.208.181:4002/udp/239.253.254.160:8000
山东文旅,http://123.235.208.181:4001/udp/239.253.254.160:8000
山东文旅,http://123.235.210.222:4004/udp/239.253.254.160:8000
山东综艺,http://123.235.208.181:4002/udp/239.253.254.159:8000
山东综艺,http://123.235.208.181:4001/udp/239.253.254.159:8000
山东综艺,http://123.235.210.222:4000/udp/239.253.254.159:8000
山东综艺,http://123.235.210.222:4004/udp/239.253.254.159:8000
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd

☘️山西频道,#genre#
山西文体生活,http://118.79.12.50:6000/rtp/226.0.2.16:8040
山西社会与法治,http://183.184.146.232:8001/rtp/226.0.2.238:9816
山西社会与法治,http://118.79.12.50:6000/rtp/226.0.2.238:9816
